0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06373E-06,0,6.91049E-06,0,0,0,5.62744E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71479E-07,0,0,0,0,0,1.04459E-05,6.77813E-07,0,0,0,0,0,0,0,0,0,0,0,4.76623E-08,0,0,0,1.67983E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17322E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52104E-06,0,0,0,0,6.72386E-11,0,0,0,0,0,1.97565E-08,0,0,0,0,0,0,0,0,1.04761E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52126E-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2022E-07,0,0,0,0,0,0,0,0,0,1.68671E-07,0,0,0,0,0,0,0,0,1.73001E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65927E-07,1.92624E-07,3.63644E-07,1.04265E-06,3.06709E-07,0,0,0,0,7.84237E-06,4.45991E-06,6.64221E-08,6.33364E-06,0,4.07919E-08,2.72205E-07,0,9.71292E-08,0,2.24843E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74532E-11,0,0,0,0,0,0,0,0,0,0,0,1.5353E-09,9.61231E-10,0,0
2.80245E-08,1.11258E-08,5.96648E-08,2.43593E-08,1.11165E-08,1.81963E-08,9.59068E-09,8.19768E-09,0,4.51619E-09,0,0,0,0,1.74662E-08,6.19446E-08,0,8.5867E-08,0,7.01078E-08,1.24964E-08,1.93976E-07,4.32659E-08,9.01321E-08,2.30051E-10,2.67539E-08,9.8583E-09,0,2.1131E-08,1.21628E-07,2.1672E-08,1.30771E-08,1.0853E-07,1.47098E-08,1.61833E-08,1.67685E-08,2.21503E-08,2.24329E-09,3.58181E-08,3.27335E-08,2.32884E-08,2.12196E-08,2.26024E-08,1.15928E-07,1.4404E-07,6.90837E-08,3.48547E-08,7.46357E-09,5.95498E-08,1.85966E-08,2.70835E-08,1.25787E-08,8.9551E-09,2.01599E-09,1.00467E-08,6.53187E-08,7.61425E-08,1.80691E-08,3.6809E-08,1.52708E-09,1.75108E-08,6.21598E-08,6.58559E-09,3.17765E-08,3.97137E-09,1.18414E-07,6.56999E-08,3.04941E-08,1.32913E-07,7.96641E-08,2.64898E-07,6.21084E-08,4.06073E-08,3.26269E-08,3.81168E-08,6.54519E-08,2.69088E-08,5.78694E-08,1.17087E-07,3.87092E-09,4.79885E-09,1.83703E-09,1.71569E-08,5.83706E-08,3.39429E-08,3.63955E-08,3.16721E-08,1.87396E-07,1.65218E-07,1.32375E-07,1.15955E-08,1.15996E-08,4.23061E-08,1.62206E-09,9.02621E-10,4.07099E-10,6.59071E-08,0,1.00452E-08,2.64978E-08,1.80654E-08,3.92654E-08,1.32981E-07,3.86177E-08,1.38308E-08,2.72057E-08,0,3.61762E-08,2.34981E-08,2.45335E-09,5.60731E-09,6.57065E-10,9.71798E-08,6.28211E-09,1.36614E-08,4.2959E-09,1.61424E-08,4.96058E-08,0,9.63434E-08,4.57724E-08,1.83608E-08,0
5.97718E-08,2.64204E-08,4.24507E-08,1.72962E-07,6.19619E-08,5.25296E-08,2.71538E-08,1.61293E-07,0,1.08117E-08,7.43342E-09,0,0,2.01364E-06,1.38417E-07,1.41836E-07,0,1.24246E-08,3.78824E-08,1.60742E-07,3.28078E-08,1.82211E-07,1.39253E-08,5.49473E-09,2.00446E-10,0,1.02986E-08,0,2.30606E-08,1.06889E-07,3.93586E-08,1.36341E-08,1.89127E-07,1.89576E-08,3.00233E-08,2.3264E-08,1.10145E-07,4.11982E-09,6.63299E-08,9.45567E-08,1.58409E-08,8.47733E-08,3.02051E-08,1.03916E-08,2.40871E-08,7.38071E-08,1.47976E-07,7.03884E-09,9.94625E-08,9.83669E-08,4.76583E-08,3.13936E-08,6.76721E-09,7.06862E-08,6.35319E-09,8.1267E-08,9.31727E-08,2.13706E-08,2.39547E-08,1.97392E-09,1.5095E-08,6.59162E-08,6.24244E-09,7.24518E-08,1.1059E-08,1.1758E-07,7.25306E-08,2.79734E-08,1.68356E-07,6.35305E-08,9.39363E-07,5.68131E-08,3.08667E-08,3.51638E-08,3.4327E-08,3.89723E-08,1.72774E-08,1.26972E-07,1.14182E-07,2.18E-07,3.80606E-07,3.22412E-08,4.07589E-08,1.96714E-07,2.6745E-07,6.9571E-08,1.30896E-07,1.07742E-06,1.66506E-06,3.27881E-07,3.15231E-08,8.68899E-08,1.45747E-07,4.21496E-08,1.97961E-10,0,0,0,1.26082E-08,5.47172E-08,2.60189E-08,7.12306E-08,1.41874E-07,3.81008E-08,3.6092E-08,5.09931E-08,0,3.39396E-09,3.90665E-08,6.77917E-08,6.67632E-08,1.64331E-09,7.69047E-08,1.06854E-07,1.10815E-08,1.49723E-08,1.07952E-08,4.69243E-08,0,0,0,4.59201E-08,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97977E-08,0,0,0,4.07939E-08,0,0,0,0,0,3.3681E-07,6.88791E-09,0,0,0,0,6.58792E-08,0,1.4583E-06,1.64382E-07,2.26397E-07,0,1.53255E-09,1.58206E-09,1.91829E-08,0,0,0,0,5.09459E-11,0,0,0,0,0,0,0,0,1.09484E-10,0,0,0,7.28583E-07,0,4.0207E-07,0,0,4.42231E-07,4.15279E-08,0,0,0,0,1.27199E-06,2.00149E-10,0,0,0,0,3.69567E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06859E-08,0,0,0,0,0,0,0,0,0,1.7469E-06,0,0,0,0,0,0,0,0,0,1.13056E-10,0,0,0,0,0,5.72748E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0317E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21981E-10,0,0,0,0,8.40881E-09,0,0,0,0,1.55191E-11,2.00839E-10,0,4.7267E-12,0,0,0,1.1186E-12,2.9486E-10,1.34306E-11,1.65612E-09,3.87703E-10,3.25335E-09,5.99094E-12,0,0,0,8.71352E-11,0,0,0,0,0,0,0,0,2.04128E-12,0,0,5.54162E-11,0,2.30159E-12,0,0,0,3.55573E-10,0,0,0,0,0,0,0,9.96462E-11,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61711E-10,0,0,0,0,2.82938E-08,0,0,0,5.78932E-07,0,1.20266E-07,5.39156E-08,0,1.42345E-08,0,0,0,0,0,0,0,6.34765E-10,5.92553E-08,0,2.29619E-07,0,1.50384E-07,0,4.87469E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84288E-13,0,7.44955E-10,0,0,0,0,0,0,1.00987E-10,0,0,7.88604E-10,7.728E-10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
